BusinessName,BusinessType,AddressLine1,PostCode,lon,lat,RatingValue,FHRSID
Benares Restaurant & Bar,Restaurant/Cafe/Canteen,12 BERKELEY SQUARE,W1J 6EB,-0.1448838,51.5096958,5,412315
Benihana Covent Garden,Restaurant/Cafe/Canteen,31-32 MAIDEN LANE,WC2E 7JS,-0.1234555,51.5107218,5,1666245
Bennett Hay - Club House,Other catering premises,1 KEMBLE STREET,WC2B 4AN,-0.119513,51.5147684,5,1846196
Bennett Hay Ltd,Restaurant/Cafe/Canteen,,NW1 3BF,-0.1423192,51.5249068,5,1813662
Bennett Hay Ltd,Restaurant/Cafe/Canteen,(INCLUDING FIRST FLOOR NO. 80) FIRST FLOOR 100 VICTORIA STREET,SW1E 5JL,-0.1413,51.4968424,5,1349127
Bennett Hay Ltd,Restaurant/Cafe/Canteen,72 WELBECK STREET,W1G 0AY,-0.1488496,51.5160264,5,1590021
Bennett Hay Ltd (Fremantle media),Restaurant/Cafe/Canteen,,W1T 1AL,-0.132214,51.517703,5,897475
Bennie Food & Bar,Restaurant/Cafe/Canteen,102 GREAT PORTLAND STREET,W1W 6PD,-0.1420175,51.5192187,5,1671877
Bentley'S Oyster Bar & Grill,Restaurant/Cafe/Canteen,GROUND FLOOR 11-15 SWALLOW STREET,W1B 4DG,-0.1377438,51.5095017,5,414311
Benugo,Restaurant/Cafe/Canteen,LONDON COLISEUM 32-35 ST MARTIN'S LANE,WC2N 4ES,-0.12685481,51.51007649,5,732354
Benugo,Restaurant/Cafe/Canteen,79 WIGMORE STREET,W1U 1DL,-0.15104922,51.51595614,5,956461
Benugo,Restaurant/Cafe/Canteen,GROUND FLOOR TO FIFTH FLOOR 1 EMBANKMENT PLACE,WC2N 6NN,-0.123387,51.5075672,5,413633
Benugo,Takeaway/sandwich shop,PARK HOUSE 116 PARK STREET,W1K 6AF,-0.1552135,51.5133389,5,1088666
Benugo,Other catering premises,CLIVE HOUSE 70-78 PETTY FRANCE,SW1H 9EX,-0.1359099,51.4990051,5,1036535
Benugo @ John Lewis (Roof Top),Restaurant/Cafe/Canteen,JOHN LEWIS 278-306 OXFORD STREET,W1C 1DX,-0.14451094,51.51499798,5,1724902
Benugo Bar And Kitchen @BFI,Restaurant/Cafe/Canteen,British Film Institute,SE1 8XT,-0.115449,51.506591,5,483408
Benugo Cafe Level 2,Restaurant/Cafe/Canteen,JOHN LEWIS 278-306 OXFORD STREET,W1C 1DX,-0.14451094,51.51499798,5,977258
Berbere Pizzeria,Restaurant/Cafe/Canteen,,WC2H 8AP,-0.1295512,51.5157918,5,1784217
Berbere Pizzeria,Restaurant/Cafe/Canteen,50 JAMES STREET,W1U 1HB,-0.1507086,51.515678,5,1843272
Berenjak,Restaurant/Cafe/Canteen,27 ROMILLY STREET,W1D 5AL,-0.1307961,51.5130602,5,560389
Berenjak,Restaurant/Cafe/Canteen,80 DUKE STREET,W1K 6JG,-0.1510054,51.5129759,5,1909995
Berry Bros & Rudd Limited,Other catering premises,3 ST JAMES'S STREET,SW1A 1EG,-0.1380347,51.5055495,5,412145
Bibi,Restaurant/Cafe/Canteen,GROUND FLOOR 42 NORTH AUDLEY STREET,W1K 6ZR,-0.1533634,51.5124015,5,1398560
Bibi's,Restaurant/Cafe/Canteen,18 SMITH'S COURT,W1D 7DW,-0.1351417,51.5114657,5,1361449
BIBI'S,Restaurant/Cafe/Canteen,14A GOLDEN SQUARE,W1F 9JG,-0.1367155,51.5113918,5,1660534
BiBi's Kitchen,Takeaway/sandwich shop,25 ROSE STREET,WC2E 9EA,-0.1262148,51.511962,5,1215111
Bibimbap Restaurant,Restaurant/Cafe/Canteen,GROUND FLOOR 11 GREEK STREET,W1D 4DJ,-0.1309141,51.514402,5,413782
BIJA,Restaurant/Cafe/Canteen,2A ST JAMES'S MARKET,SW1Y 4SB,-0.1331246,51.5092734,5,1768909
Bike-Drop,Takeaway/sandwich shop,56-60 CONDUIT STREET,W1S 2YZ,-0.141314,51.512427,5,1314598
Bill's Soho Restaurant,Restaurant/Cafe/Canteen,36-44 BREWER STREET,W1F 9TB,-0.1352573,51.5118093,5,732363
Bill's Victoria Restaurant,Restaurant/Cafe/Canteen,6 CARDINAL WALK,SW1E 5JE,-0.1412625,51.4974304,5,414607
Bills Restaurant,Restaurant/Cafe/Canteen,119-121 BAKER STREET,W1U 6RY,-0.1575162,51.5216304,5,780882
Birley's Sandwiches,Restaurant/Cafe/Canteen,Unit 2,SE1 7PE,-0.1170696,51.5031155,5,1230816
Biryani Guys,Restaurant/Cafe/Canteen,49 BEDFORD STREET,WC2E 9HA,-0.1235999,51.5100137,5,1702975
BKC Soho,Restaurant/Cafe/Canteen,8-9 MOOR STREET,W1D 5ND,-0.1300464,51.513417,5,1652146
Black & Blue Restaurant,Restaurant/Cafe/Canteen,1 Mepham Street,SE1 8RL,-0.114234,51.504269,5,623111
Black Book,Restaurant/Cafe/Canteen,BASEMENT 23 FRITH STREET,W1D 4RR,-0.1312009,51.5133814,5,413658
Black Sheep Coffee,Restaurant/Cafe/Canteen,,NW1 3BG,-0.1415977,51.5245717,5,1129759
Black Sheep Coffee,Restaurant/Cafe/Canteen,,W1T 2PD,-0.1340052,51.5198738,5,957147
Black Sheep Coffee,Restaurant/Cafe/Canteen,26 Southampton Buildings,WC2A 1AN,-0.112169,51.517986,5,1180801
BLACK SHEEP COFFEE,Takeaway/sandwich shop,Unit 1 One Smarts Place,WC1V 7AP,-0.1236024,51.5166144,5,1534817
Black Sheep Coffee,Restaurant/Cafe/Canteen,SHOP 4 GREAT PORTLAND STREET STATION GREAT PORTLAND STREET,W1W 5PW,-0.143936,51.5237903,5,854225
Black Tap burgers Soho,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR AND PART FIRST FLOOR 4-6 GLASSHOUSE STREET,W1B 5DQ,-0.1349981,51.5103933,5,1800680
BlackBork Coffee Caps,Restaurant/Cafe/Canteen,1 CHARLOTTE PLACE,W1T 1SA,-0.1362463,51.5190012,5,1834577
Blacklock,Restaurant/Cafe/Canteen,16A BEDFORD STREET,WC2E 9HE,-0.1246185,51.5106406,5,1435822
Blacklock Soho,Restaurant/Cafe/Canteen,BASEMENT 24 GREAT WINDMILL STREET,W1D 7LG,-0.1345675,51.5117624,5,797954
BLACKS,Restaurant/Cafe/Canteen,67 DEAN STREET,W1D 4QH,-0.1324871,51.513294,5,1848273
Blanchette,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 9 D'ARBLAY STREET,W1F 8DR,-0.1361048,51.5147004,5,412849
Blank Street,Restaurant/Cafe/Canteen,22 NOEL STREET,W1F 8GS,-0.1359181,51.5150392,5,1576240
BLANK STREET,Restaurant/Cafe/Canteen,Bst & Grd Floor,WC1A 1HB,-0.1356254,51.5160897,5,1595698
BLANK STREET,Restaurant/Cafe/Canteen,317 REGENT STREET,W1B 2HT,-0.1430678,51.51714,5,1731261
Blank Street,Restaurant/Cafe/Canteen,UNIT 2 65-72 STRAND,WC2N 5LR,-0.1227317,51.509748,5,1531157
Blank Street,Restaurant/Cafe/Canteen,1 OLD QUEBEC STREET,W1H 7AF,-0.1579925,51.5137308,5,1540581
Blank Street,Restaurant/Cafe/Canteen,80/82 Basement,WC2B 6AE,-0.1198064,51.5170932,5,1556632
BLANK STREET COFFEE,Restaurant/Cafe/Canteen,,W1T 2NR,-0.135603,51.5195755,5,1500544
Blank Street Coffee,Restaurant/Cafe/Canteen,,WC2B 6AE,-0.1198075,51.5170662,5,1556621
Blank Street Coffee,Restaurant/Cafe/Canteen,13 CURZON STREET,W1J 7FH,-0.1471298,51.5069189,5,1702987
BLANK STREET UK LIMITED,Restaurant/Cafe/Canteen,,WC2H 0LA,-0.1298794,51.5153837,5,1653963
Bleecker Burger,Restaurant/Cafe/Canteen,195 BAKER STREET,NW1 6UY,-0.158229,51.5225408,5,1802737
BLK Cab (Coffee & People),Restaurant/Cafe/Canteen,12A LITTLE PORTLAND STREET,W1W 8BJ,-0.1421312,51.5171342,5,1963498
Blondies Kitchen,Restaurant/Cafe/Canteen,11 THE PIAZZA,WC2E 8RD,-0.1229392,51.5120625,5,1474147
Bloomsbury Cafe 10,Restaurant/Cafe/Canteen,,WC1A 2SL,-0.1243617,51.5174269,5,1560468
Bloomsbury House,Other catering premises,,WC1A 2RL,-0.122539,51.518142,5,743814
BloomsYard,Restaurant/Cafe/Canteen,40 BRYANSTON STREET,W1H 7AW,-0.1602641,51.5142545,5,1619625
Blue Apple @ Avison Young London,Restaurant/Cafe/Canteen,The Met Building,W1T 2AU,-0.1330544,51.5187084,5,1838085
Blue Lobster,Restaurant/Cafe/Canteen,FIRST FLOOR WEST 23 SAVILE ROW,W1S 2ET,-0.1407983,51.5119962,5,1811591
Blue Posts Public House,Restaurant/Cafe/Canteen,BLUE POST PUBLIC HOUSE 6 BENNET STREET,SW1A 1RP,-0.1385171,51.5057013,5,428164
Blue Posts Public House,Restaurant/Cafe/Canteen,28 RUPERT STREET,W1D 6DJ,-0.1326038,51.5111466,5,414109
Bob Bob Ricard,Restaurant/Cafe/Canteen,1 UPPER JAMES STREET,W1F 9DE,-0.1371693,51.5122803,5,412139
BOBA,Restaurant/Cafe/Canteen,55-57 SHAFTESBURY AVENUE,W1D 6LD,-0.1323798,51.5120423,5,1624423
Bocca Di Lupo,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 12 ARCHER STREET,W1D 7BB,-0.1339803,51.5116721,5,682042
Bocconcino,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 19 BERKELEY STREET,W1J 8ED,-0.1435489,51.5088563,5,751057
Bodean's BBQ Restaurant,Restaurant/Cafe/Canteen,10 POLAND STREET,W1F 8PZ,-0.13690968,51.51449006,5,414507
Bombay Bustle,Restaurant/Cafe/Canteen,29 MADDOX STREET,W1S 2PA,-0.1420184,51.5128249,5,550652
Bombolone,Restaurant/Cafe/Canteen,21 WHITCOMB STREET,WC2H 7HA,-0.1305008,51.5090088,5,1822232
Bon Appetit,Restaurant/Cafe/Canteen,,NW1 3FL,-0.140766049985251,51.5301153000001,5,1427530
Bon Gusto,Restaurant/Cafe/Canteen,75-76 BUCKINGHAM GATE,SW1E 6PD,-0.1377729,51.4992505,5,412670
Bonds,Restaurant/Cafe/Canteen,11 DERING STREET,W1S 1AR,-0.1458918,51.5139743,5,428043
Bone Daddies,Restaurant/Cafe/Canteen,9 SIR SIMON MILTON SQUARE,SW1E 5DJ,-0.1433903,51.497608,5,1010823
Bone Daddies,Restaurant/Cafe/Canteen,46-48 JAMES STREET,W1U 1HA,-0.1506823,51.5156146,5,956462
Bone Daddies Ramen,Restaurant/Cafe/Canteen,30-31 PETER STREET,W1F 0AP,-0.1339343,51.5127955,5,411585
Bonheur by Matt Aabe,Restaurant/Cafe/Canteen,43 UPPER BROOK STREET,W1K 7QR,-0.1551242,51.5112692,5,1870914
Boodle's,Restaurant/Cafe/Canteen,28 ST JAMES'S STREET,SW1A 1HJ,-0.139233,51.5069085,5,412149
Boohoo,Restaurant/Cafe/Canteen,MICROSOFT HOUSE 10 GREAT PULTENEY STREET,W1F 9NB,-0.1359547,51.5123779,5,1660536
Boohoo Kitchen,Restaurant/Cafe/Canteen,UNLIMITED HOUSE 10 GREAT PULTENEY STREET,W1F 9NB,-0.1359547,51.5123779,5,1763964
BOSS Bar,Restaurant/Cafe/Canteen,180 REGENT STREET,W1B 5TW,-0.1398139,51.5124735,5,1637203
Boulevard Brasserie,Restaurant/Cafe/Canteen,38-40 WELLINGTON STREET,WC2E 7BD,-0.1208032,51.5124869,5,412226
Boxcar Baker & Deli,Takeaway/sandwich shop,7A WYNDHAM PLACE,W1H 1PN,-0.161565,51.5195266,5,1206507
Boxcar Bar & Grill,Restaurant/Cafe/Canteen,23 NEW QUEBEC STREET,W1H 7SD,-0.1583723,51.5150612,5,1099880
Boyds Restaurant and 8  Northumberland Avenue,Restaurant/Cafe/Canteen,8 NORTHUMBERLAND AVENUE,WC2N 5BY,-0.1260027,51.5069496,5,780915
Brass Rail,Restaurant/Cafe/Canteen,SELFRIDGES 400 OXFORD STREET,W1A 1AB,-0.1528138,51.5145871,5,1689911
Brasserie Blanc,Restaurant/Cafe/Canteen,9D Belvedere Road,SE1 8YW,-0.114724,51.505311,5,534948
Brasserie Blanc,Restaurant/Cafe/Canteen,119 CHANCERY LANE,WC2A 1PP,-0.1114716,51.5143964,5,427988
Brasserie Of Light,Restaurant/Cafe/Canteen,SELFRIDGES 400 OXFORD STREET,W1A 1AB,-0.1528138,51.5145871,5,1079742
Brasserie Zedel,Restaurant/Cafe/Canteen,20 SHERWOOD STREET,W1F 7ED,-0.1355594,51.5105632,5,485906
Bread & Co.,Restaurant/Cafe/Canteen,UNIT C12 WEST ONE SHOPPING CENTRE 381 OXFORD STREET,W1C 2JS,-0.1495888,51.5137898,5,1689925
Breadstall Pizza,Restaurant/Cafe/Canteen,92-93 BERWICK STREET,W1F 0QB,-0.1349478,51.5133871,5,1781753
Breddos Tacos @ Swingers West End,Restaurant/Cafe/Canteen,15 JOHN PRINCE'S STREET,W1G 0AB,-0.143475,51.5159574,5,1656554
BREW BAR 13,Restaurant/Cafe/Canteen,,WC1X 8SL,-0.1169597,51.5204108,5,1634006
Brewdog,Restaurant/Cafe/Canteen,21-22 POLAND STREET,W1F 8QQ,-0.1371128,51.5150762,5,908543
Bricco E Bacco Sicilian Restaurant,Restaurant/Cafe/Canteen,11 CHARLOTTE STREET,W1T 1RQ,-0.1347787,51.5182315,5,411996
Brigit'S Bakery,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 6-7 CHANDOS PLACE,WC2N 4HU,-0.1245493,51.5100559,5,576688
British Land,Restaurant/Cafe/Canteen,YORK HOUSE 45 SEYMOUR STREET,W1H 7LX,-0.1603646,51.5142651,5,1650740
British Medical Association,Restaurant/Cafe/Canteen,Tavistock House,WC1H 9TW,-0.129089996218681,51.5262069702148,5,424503
Brityard,Restaurant/Cafe/Canteen,310-312 REGENT STREET,W1B 3AU,-0.1422866,51.5168578,5,1834575
Broken Eggs,Restaurant/Cafe/Canteen,24-25 FOLEY STREET,W1W 6DX,-0.1405416,51.5193571,5,1499832
Brooks'S,Restaurant/Cafe/Canteen,60 ST JAMES'S STREET,SW1A 1LE,-0.1398732,51.5067568,5,412152
Broski Lounge,Restaurant/Cafe/Canteen,,W1T 5EE,-0.13802,51.52322,5,1316490
Brother Marcus Soho,Restaurant/Cafe/Canteen,58 POLAND STREET,W1F 7NR,-0.1367025,51.5138287,5,1863932
Brown's Restaurant,Restaurant/Cafe/Canteen,82-84 ST MARTIN'S LANE,WC2N 4AG,-0.127381,51.5112881,5,427864
Browns,Restaurant/Cafe/Canteen,2 CARDINAL WALK,SW1E 5JE,-0.14124,51.4972551,5,1843259
BT Judd Street,Restaurant/Cafe/Canteen,Kelvin House,WC1H 9NP,-0.1261046,51.528336,5,1081328
Bubala Soho,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 15 POLAND STREET,W1F 8QE,-0.1368948,51.514767,5,1587816
BUBBLE CITEA,Takeaway/sandwich shop,UNIT G7 WEST ONE SHOPPING CENTRE 381 OXFORD STREET,W1C 2JS,-0.1495888,51.5137898,5,1752415
Bubble Magik,Restaurant/Cafe/Canteen,SELFRIDGES 400 OXFORD STREET,W1A 1AB,-0.1528138,51.5145871,5,1098672
BUBBLE WRAP,Restaurant/Cafe/Canteen,,W1T 2PT,-0.1351324,51.5194511,5,1653930
Bubblewrap,Restaurant/Cafe/Canteen,GROUND FLOOR 24 WARDOUR STREET,W1D 6QJ,-0.1318498,51.5112605,5,946313
Bubblify,Takeaway/sandwich shop,189 BAKER STREET,NW1 6UY,-0.158229,51.5225408,5,1800683
Buck'S Club,Restaurant/Cafe/Canteen,GROUND FLOOR 18 CLIFFORD STREET,W1S 3RF,-0.1413762,51.5108992,5,412398
Buckingham Arms Public House,Restaurant/Cafe/Canteen,62 PETTY FRANCE,SW1H 9EU,-0.1367986,51.4991181,5,428209
Bull and Bear Cafe,Other catering premises,18 HANOVER SQUARE,W1S 1JY,-0.1445933,51.5140077,5,1735949
Bunga Bunga,Restaurant/Cafe/Canteen,,WC2B 5PG,-0.1227718,51.5154321,5,1019585
Buns And Buns,Restaurant/Cafe/Canteen,5 THE MARKET,WC2E 8RA,-0.122978,51.512171,5,413552
BUNS FROM HOME,Restaurant/Cafe/Canteen,,WC2H 0LA,-0.129852,51.5153473,5,1722429
Bunsik,Restaurant/Cafe/Canteen,19 VILLIERS STREET,WC2N 6ND,-0.1239721,51.50832,5,1494516
Bunsik,Restaurant/Cafe/Canteen,62 CHARING CROSS ROAD,WC2H 0BU,-0.1283656,51.5122301,5,1375999
Burger And Lobster,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 6 LITTLE PORTLAND STREET,W1W 7JE,-0.1409542,51.5173673,5,769743
Burger And Lobster,Restaurant/Cafe/Canteen,36-38 DEAN STREET,W1D 3TE,-0.1320459,51.5135118,5,444723
Burger And Lobster,Restaurant/Cafe/Canteen,29 CLARGES STREET,W1J 7EF,-0.1457186,51.5068853,5,410854
Burger And Lobster,Restaurant/Cafe/Canteen,26 BINNEY STREET,W1K 5BW,-0.1507504,51.5139341,5,797948
Burger King,Restaurant/Cafe/Canteen,60 STRAND,WC2N 5LR,-0.1231676,51.5095917,5,1810516
Burger King,Takeaway/sandwich shop,,WC2B 6PP,-0.120249,51.516721,5,571663
Burger King (Uk) Ltd,Restaurant/Cafe/Canteen,17 LEICESTER SQUARE,WC2H 7LE,-0.1294438,51.5108894,5,427985
Burger King (Uk) Ltd,Restaurant/Cafe/Canteen,1A-1B TOTTENHAM COURT ROAD,W1T 1BA,-0.1311367,51.5167077,5,427872
Burger King Barrier Line,Takeaway/sandwich shop,Unit 21-22 Euston Station,NW1 2DU,-0.133270993828774,51.5286674499512,5,423930
Burgeri,Restaurant/Cafe/Canteen,22 GREAT MARLBOROUGH STREET,W1F 7HU,-0.1396782,51.5143705,5,912392
Burint @RADA,Restaurant/Cafe/Canteen,,WC1E 7PA,-0.132263004779816,51.5208892822266,5,1740087
Burrito Kitchen,Takeaway/sandwich shop,2-4 DEAN STREET,W1D 3RG,-0.1334437,51.5156293,5,1624407
Burrito Kitchen,Takeaway/sandwich shop,22-25 BEDFORD STREET,WC2E 9EQ,-0.1251871,51.5110193,5,1624425
Burson-Marstellar,Restaurant/Cafe/Canteen,Offices And Premises At 6th Floor South,WC2H 8AG,-0.127293,51.516114,5,964221
Busaba Eathai,Restaurant/Cafe/Canteen,,WC1E 7DF,-0.1325333,51.5195627,5,425017
Busaba Eathai,Restaurant/Cafe/Canteen,44A-44B FLORAL STREET,WC2E 9DA,-0.1234078,51.513284,5,410785
Busaba Eathai Soho,Restaurant/Cafe/Canteen,108-110 WARDOUR STREET,W1F 0JL,-0.1341067,51.5138683,5,412193
Butchies,Restaurant/Cafe/Canteen,20-21 LEICESTER SQUARE,WC2H 7JX,-0.1292758,51.5107698,5,1890847
Butchies Leicester Square,Restaurant/Cafe/Canteen,20-21 LEICESTER SQUARE,WC2H 7JX,-0.1292758,51.5107698,5,1935996
BUVETTE,Restaurant/Cafe/Canteen,,WC2H 9DP,-0.1263763,51.5143476,5,1942058
Buy and Bite,Restaurant/Cafe/Canteen,5 NOEL STREET,W1F 8GD,-0.1359236,51.5152551,5,1898888
BYRON,Restaurant/Cafe/Canteen,,WC2H 8AG,-0.1275848,51.5158058,5,1390618
Byron,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 33-35 WELLINGTON STREET,WC2E 7BN,-0.1207349,51.5120452,5,412224
C Hoare & Co,Restaurant/Cafe/Canteen,37 Fleet Street,EC4Y 1BT,-0.109554,51.513942,5,293919
C Lane Coffee & Salon,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 19 PADDINGTON STREET,W1U 5QN,-0.1537443,51.5207977,5,1533924
C London,Restaurant/Cafe/Canteen,GROUND FLOOR 25 DAVIES STREET,W1K 3DQ,-0.1478628,51.5112177,5,414533
Cabinet War Rooms,Restaurant/Cafe/Canteen,CLIVE STEPS KING CHARLES STREET,SW1A 2AQ,-0.1265737,51.5021656,5,411564
Cafe 15,Other catering premises,15 STANHOPE GATE,W1K 1LN,-0.1508043,51.5069116,5,1650762
Cafe 308,Restaurant/Cafe/Canteen,University Of London Institute Of Education,WC1H 0AP,-0.128924,51.5239206,5,1824249
Cafe at Freemasons Hall,Restaurant/Cafe/Canteen,Freemasons Hall,WC2B 5AZ,-0.121111,51.5151627,5,1377879
Cafe Boheme,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 13-17 OLD COMPTON STREET,W1D 5JH,-0.1306129,51.5133091,5,412514
Cafe Caldesi,Restaurant/Cafe/Canteen,118 MARYLEBONE LANE,W1U 2QF,-0.1508626,51.5182793,5,411601
Cafe De Nata,Restaurant/Cafe/Canteen,25 OLD COMPTON STREET,W1D 5JN,-0.1312998,51.5130772,5,1053887
Cafe El&N,Restaurant/Cafe/Canteen,48 PARK LANE,W1K 1PR,-0.1518589,51.5068473,5,1013734
Cafe L'Express,Restaurant/Cafe/Canteen,6 BOURDON STREET,W1K 3PB,-0.1467174,51.510678,5,412612
Cafe Le Cordon Bleu,Restaurant/Cafe/Canteen,Pied Bull Yard,WC1A 2LP,-0.123421996831894,51.5185623168945,5,773820
Cafe Murano,Restaurant/Cafe/Canteen,52 DORSET STREET,W1U 7NQ,-0.1548468,51.5195561,5,1836362
Cafe Murano,Restaurant/Cafe/Canteen,36 TAVISTOCK STREET,WC2E 7PB,-0.1200229,51.5121866,5,977262
Cafe Murano,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 33 ST JAMES'S STREET,SW1A 1HD,-0.1396076,51.5072651,5,580307
Cafe Petiole,Restaurant/Cafe/Canteen,GROUND FLOOR PART SOUTH WING SOMERSET HOUSE STRAND,WC2R 1LA,-0.1179524,51.5110203,5,1724885
Cafe Rio,Restaurant/Cafe/Canteen,,W1T 5DR,-0.1385202,51.5233268,5,423926
Cafe Salt & Pepper,Restaurant/Cafe/Canteen,,WC1B 3QE,-0.12741,51.517123,5,773844
Cafe Tinto,Restaurant/Cafe/Canteen,MARKET HALL WEST END 9 HOLLES STREET,W1G 0BD,-0.1447501,51.515467,5,1898873
Cafe Tropea,Restaurant/Cafe/Canteen,Cafe In The Gardens,WC1B 5EH,-0.126495003700256,51.5230560302734,5,1208704
Cafe Victoria,Restaurant/Cafe/Canteen,64 VICTORIA STREET,SW1E 6QP,-0.1373523,51.4975532,5,411216
Cafe Volonte,Restaurant/Cafe/Canteen,10 MORTIMER STREET,W1T 3JJ,-0.138037,51.5186074,5,1702970
Cafe W / Embertons,Restaurant/Cafe/Canteen,203-206 PICCADILLY,W1J 9HD,-0.1359664,51.5090637,5,411637
Caffe Concerto,Restaurant/Cafe/Canteen,45 HAYMARKET,SW1Y 4SE,-0.1332683,51.5098405,5,414755
Caffe Concerto,Restaurant/Cafe/Canteen,50 SHAFTESBURY AVENUE,W1D 6LW,-0.1328081,51.5114376,5,427818
Caffe Concerto,Restaurant/Cafe/Canteen,61 PICCADILLY,W1J 0DY,-0.1404697,51.5080342,5,535869
Caffe Concerto,Restaurant/Cafe/Canteen,79-81 REGENT STREET,W1B 4EG,-0.1366409,51.509691,5,608633
Caffe Concerto,Restaurant/Cafe/Canteen,SUSSEX HOUSE 143 LONG ACRE,WC2E 9AD,-0.1265967,51.5121389,5,1526584
Caffe Concerto Whitehall,Restaurant/Cafe/Canteen,43 WHITEHALL,SW1A 2BX,-0.1268601,51.5064238,5,412583
Caffe In,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 3 SHEPHERD STREET,W1J 7HL,-0.1464098,51.5061858,5,411093
Caffe Nero,Restaurant/Cafe/Canteen,,WC2B 6SR,-0.119723,51.51584,5,424716
Caffe Nero,Takeaway/sandwich shop,333 High Holborn,WC1V 7PX,-0.111477,51.517983,5,295131
Caffe Nero,Restaurant/Cafe/Canteen,CAFE NERO AT BROADCASTING HOUSE 2-22 PORTLAND PLACE,W1A 1AA,-0.1440114,51.5187466,5,667426
Caffe Nero,Restaurant/Cafe/Canteen,UNIT 1 65-72 STRAND,WC2N 5LR,-0.1227317,51.509748,5,428138
Caffe Nero,Restaurant/Cafe/Canteen,GROUND FLOOR 50 CURZON STREET,W1J 7UW,-0.1457186,51.5068853,5,427971
Caffe Nero,Restaurant/Cafe/Canteen,36A ST MARTIN'S LANE,WC2N 4ER,-0.1266837,51.510018,5,427858
CAFFE NERO,Restaurant/Cafe/Canteen,,W1T 2ER,-0.133876,51.5198628,5,1556630
Caffe Nero,Takeaway/sandwich shop,Unit 12 Euston Railway Station,NW1 2DU,-0.133309,51.528674,5,470848
Caffe Nero,Restaurant/Cafe/Canteen,GROUND FLOOR 43 FRITH STREET,W1D 4SA,-0.1314354,51.5132862,5,428076
Caffe Nero,Restaurant/Cafe/Canteen,2-4 LANCASTER PLACE,WC2E 7EA,-0.1187397,51.5111499,5,427794
Caffe Nero,Restaurant/Cafe/Canteen,GROUND FLOOR 273 REGENT STREET,W1B 2EZ,-0.1424528,51.5159612,5,428056
Caffe Nero,Restaurant/Cafe/Canteen,PORTCULLIS HOUSE BRIDGE STREET,SW1A 2LW,-0.1243451,51.5013476,5,1045908
Caffe Nero,Restaurant/Cafe/Canteen,7B KINGSWAY,WC2B 6XF,-0.1180222,51.5135214,5,1045915
Caffe Nero,Restaurant/Cafe/Canteen,SERCK HOUSE 60-61 TRAFALGAR SQUARE,WC2N 5DS,-0.1284841,51.507232,5,411203
Caffe Nero,Restaurant/Cafe/Canteen,97-99 CHARING CROSS ROAD,WC2H 0DP,-0.12851985,51.51232957,5,772778
Caffe Nero,Restaurant/Cafe/Canteen,27 HAYMARKET,SW1Y 4SP,-0.1322959,51.509514,5,410889
Caffe' Astori,Restaurant/Cafe/Canteen,Telephone Box,WC1B 5EA,-0.127899006009102,51.5221939086914,5,1199679
CAFÉ VOLONTÉ,Restaurant/Cafe/Canteen,200 PICCADILLY,W1J 9HU,-0.1362478,51.5090823,5,1647382
Cakehole,Takeaway/sandwich shop,Bloomsbury Market,WC1E 7HY,-0.131123006343842,51.5226860046387,5,964210
Cambridge Hotel,Restaurant/Cafe/Canteen,93 CHARING CROSS ROAD,WC2H 0DP,-0.1295357,51.5135707,5,427875
Camden Chinese Community Centr,Other catering premises,,WC1H 9SN,-0.126919001340866,51.5253639221191,5,424991
Camden Food Company,Takeaway/sandwich shop,Unit 19 Euston Station,NW1 2DU,-0.133270993828774,51.5286674499512,5,424672
Capilungo,Restaurant/Cafe/Canteen,76 LONG ACRE,WC2E 9JS,-0.1222437,51.5142546,5,1656546
Caravan,Restaurant/Cafe/Canteen,30-35 DRURY LANE,WC2B 5RH,-0.1247925,51.5147752,5,1662337
Caravan Coffee Roasters,Restaurant/Cafe/Canteen,1 SAVOY COURT,WC2R 0EX,-0.1208694,51.5105275,5,1221038
Caravan Fitzrovia,Takeaway/sandwich shop,YALDING HOUSE 152-156 GREAT PORTLAND STREET,W1W 5QA,-0.1427368,51.5206689,5,1051227
Carbon,Restaurant/Cafe/Canteen,78 BREWER STREET,W1F 9TY,-0.1369972,51.5108478,5,413317
Carlton Club,Restaurant/Cafe/Canteen,69-70 ST JAMES'S STREET,SW1A 1PJ,-0.139154,51.5056662,5,412154
Carousel,Restaurant/Cafe/Canteen,19 CHARLOTTE STREET,W1T 1RL,-0.1350399,51.5185414,5,1435810
carpo,Takeaway/sandwich shop,10 GLASSHOUSE STREET,W1B 5AR,-0.1355576,51.5104562,5,1724899
