rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
45,25531001,185.0,200.192051485377,False,547.2099243578748,40.0,2,1,1.4460115785666565,0
115,12453538825,780.0,532.3531405814305,True,2639.8247856630137,455.0,7,12,13.158086784651726,0
193,14728072,785.0,561.6361859697156,True,2824.3079716092066,390.0,9,20,17.236340319765088,0
30,108299,785.0,547.4461058620038,True,2734.9104669306216,405.0,7,19,20.642540184754527,0
162,1611442272,790.0,490.3924372919665,True,2375.472354939389,510.0,5,15,20.767073911691046,2
22,25533613,355.0,309.84827631210806,True,1238.0441407662804,135.0,3,11,9.951874530537289,4
230,108059,790.0,510.74200458874236,True,2503.674628909075,445.0,16,13,13.965459410078422,0
113,1614926333,795.0,464.1267781455308,True,2209.9987023168464,470.0,9,43,44.479122891604504,0
210,5932856690,795.0,561.8052957142057,True,2825.373362999499,400.0,9,8,6.456475310156367,0
228,25377989,190.0,185.8907155642391,False,457.1115080547062,70.0,1,0,0.0,0
55,9054849009,375.0,321.3359900468204,True,1310.4167372949685,150.0,3,16,23.470382723805283,0
51,454368529,475.0,381.9254681808166,True,1692.130449539146,205.0,1,17,18.891708793794812,3
17,26652119,435.0,345.8898865058269,True,1465.1062849867103,190.0,4,3,3.491921426569107,0
9,25471098,805.0,569.4269273645748,True,2873.389642396823,405.0,11,14,17.492825955912664,0
58,2214957485,345.0,297.52175661405323,True,1160.3870666685352,135.0,4,18,14.011396178659178,0
85,21645238,810.0,545.0074985770722,True,2719.5472410355565,425.0,13,6,4.454267049491507,0
33,9167793401,810.0,507.07084755050965,True,2480.5463395682114,555.0,9,42,41.18852704600294,0
285,25472180,815.0,540.5581657069298,True,2691.516443953659,505.0,10,17,16.11767328170831,0
107,435144778,515.0,381.5498531730003,True,1689.7640749899028,260.0,4,6,5.218848671814334,0
94,26699543,320.0,290.72188146771,True,1117.547853246573,115.0,4,5,6.076795395219294,0
6,9791152,540.0,410.30264723283625,True,1870.9066775668682,250.0,6,8,10.172329682720052,0
140,4457798822,820.0,544.8229881699114,True,2718.384825470442,435.0,8,30,28.350185897998028,0
295,1684410087,160.0,193.7277286342634,False,506.48469039585933,20.0,0,4,3.459230277133783,1
82,11309776203,825.0,560.2911107402666,True,2815.83399766368,430.0,6,9,7.231465212385023,0
270,26591532,825.0,567.5022968653426,True,2861.264470251657,425.0,12,8,11.076484184307875,0
151,2191480791,825.0,571.2731298994605,True,2885.0207183665966,525.0,7,25,39.2049546824884,18
4,4174200026,825.0,558.1746865858867,True,2802.5005254910843,430.0,7,20,18.5591444657286,0
224,25257284,825.0,570.6360234542659,True,2881.006947761872,425.0,6,30,32.255926617250864,0
77,1684410094,830.0,597.359349836549,True,3049.363903970255,410.0,14,13,10.880635347452385,0
91,25257463,830.0,600.6343347421604,True,3069.996308875614,405.0,9,14,14.59768081137975,0
168,12921761055,830.0,604.1660441703042,True,3092.24607827292,405.0,7,20,16.81618742390965,0
153,4580163090,830.0,600.443469292292,True,3068.793856541442,405.0,7,16,10.312295081171282,0
176,454368529,835.0,540.7508438861424,True,2692.7303164826976,525.0,9,30,25.84723701520838,0
275,534993866,170.0,201.58117267501305,False,555.9613878525822,25.0,2,1,0.955614885388008,0
200,677445939,300.0,283.41310253813805,True,1071.5025459902697,100.0,0,5,2.3368674010212938,0
40,6477034137,290.0,268.60202140944756,True,978.1927348795194,100.0,3,1,2.968687439424857,0
101,1694551549,545.0,423.7897772357795,True,1955.8755965854127,245.0,7,4,5.077659714304018,0
266,2215490963,840.0,593.7802672061247,True,3026.8156833985818,420.0,5,9,8.263359707107226,0
