collision_index,longitude,latitude,collision_severity,collision_year
2022131182344,-1.540474,53.798959,3,2022
2024131426561,-1.59908,53.82257,3,2024
2023481398831,-0.082728,51.515126,3,2023
2024010495229,0.11468,51.474,3,2024
2024010516940,0.18091,51.47037,3,2024
2022010395873,-0.282597,51.550487,3,2022
2023010451855,-0.259644,51.561587,3,2023
2022010398720,0.018783,51.419916,2,2022
2022010404445,0.09211,51.371758,3,2022
2024010500088,-0.02602,51.42123,3,2024
2024010513728,0.1039,51.38939,2,2024
2022010382294,-0.074776,51.399422,3,2022
2024010533082,-0.1283,51.32229,2,2024
2023010462707,-0.383304,51.512163,3,2023
2023010456576,-0.047341,51.542518,3,2023
2024010516748,-0.08949,51.56466,3,2024
2024010521282,-0.04863,51.54684,3,2024
2022010421319,-0.245172,51.493389,2,2022
2023010480551,-0.089429,51.606374,3,2023
2024010518911,-0.09979,51.58276,3,2024
2022010406200,0.205288,51.581044,3,2022
2023010423123,-0.190283,51.489461,3,2023
2023010486532,-0.113035,51.505096,3,2023
2024010527720,-0.12828,51.46545,3,2024
2022010362263,-0.057013,51.428094,2,2022
2022010383811,-0.22341,51.419845,3,2022
2024010530420,-0.16964,51.41384,3,2024
2022010395848,0.060724,51.555049,3,2022
2023010470748,0.052795,51.535287,3,2023
2022010419136,0.095768,51.571145,3,2022
2024010515637,0.07807,51.59073,3,2024
2024991400729,-4.62469,55.45647,3,2024
2023991264679,-4.163336,55.777644,2,2023
2023991319864,-3.201054,55.946131,3,2023
2022991144782,-4.214204,55.848709,3,2022
2022610037822,-3.20968,51.581892,3,2022
2023610030223,-3.240602,51.584806,3,2023
2023610041823,-2.968572,51.582763,2,2023
2023070587067,-2.570181,53.370751,3,2023
2024161516118,-0.38733,53.73242,3,2024
2024122401157,-1.09295,53.96704,3,2024
2023311318445,-1.115706,52.949403,3,2023
2023520000842,-2.359527,51.362267,3,2023
2024522500326,-2.53715,51.45983,3,2024
2022430022452,-0.615619,51.524271,3,2022
2023430219716,-0.546269,51.495745,3,2023
2023430424553,-0.595077,51.510709,3,2023
2024430523068,-0.59571,51.51064,3,2024
2023471344865,-0.141496,50.823225,3,2023
2024440362920,-1.06244,50.80047,3,2024
2024440550370,-1.07448,50.78673,3,2024
2024440566663,-1.15028,50.65608,1,2024
2022111259616,-1.809807,54.863482,3,2022
2024070106678,-2.36335,53.14478,3,2024
2022221242560,-3.042459,52.865438,2,2022
2024501433641,-4.78347,50.33408,3,2024
2024501478855,-5.29265,50.26082,3,2024
2024552400387,-1.86203,50.72612,3,2024
2023552300960,-2.436437,50.630149,3,2023
2024122401112,-1.52351,53.99462,3,2024
2023520300739,-2.788139,51.275472,2,2023
2023061323970,-2.440694,53.567744,2,2023
2023061398411,-2.428131,53.563286,3,2023
2023061373792,-2.159511,53.373984,2,2023
2023052300264,-2.810905,53.4289,3,2023
2023052302406,-2.926424,53.36618,3,2023
2023052302951,-2.982394,53.392492,3,2023
2024052401704,-2.95233,53.42605,2,2024
2024052400618,-2.72395,53.43453,2,2024
2023052302629,-2.978617,53.459841,3,2023
2024052402568,-3.05215,53.38545,3,2024
2022141211743,-1.113872,53.516315,2,2022
2022141222961,-1.317672,53.442695,3,2022
2022141132569,-1.55474,53.350745,3,2022
2024101398333,-1.4264,55.00012,3,2024
2023201411693,-1.909025,52.506503,3,2023
2024201520901,-1.93217,52.51382,2,2024
2024201552158,-1.9988,52.61482,3,2024
2022131134638,-1.859669,53.72468,3,2022
2023131326342,-1.472115,53.828662,3,2023
2023131370698,-1.540943,53.800534,3,2023
2024010523576,-0.21697,51.56549,3,2024
2023010457557,-0.139348,51.535479,3,2023
2024010498500,-0.09158,51.38871,3,2024
2024010536444,-0.1255,51.38321,2,2024
2022010354708,-0.078213,51.523091,3,2022
2022010379095,-0.052253,51.546691,3,2022
2023010469080,-0.201086,51.475204,3,2023
2022010362320,-0.129079,51.575962,3,2022
2023010471460,0.157139,51.598801,3,2023
2024010520366,0.21089,51.56596,3,2024
2023010452162,-0.396321,51.51495,3,2023
2023010445343,-0.110297,51.529116,3,2023
2024010531163,-0.12564,51.56717,2,2024
2022010415722,-0.210373,51.520479,3,2022
2022010360597,-0.113387,51.461658,3,2022
2023010465004,-0.024226,51.474173,3,2023
2023010435519,-0.297469,51.466571,3,2023
2024010536118,-0.26781,51.45507,3,2024
2022010414349,-0.07741,51.502449,3,2022
2023010461633,-0.097884,51.498323,3,2023
2023010442241,-0.000207,51.509701,2,2023
2022010367288,-0.000474,51.55198,2,2022
2022010387023,0.001339,51.597209,3,2022
2023010445622,-0.027543,51.572465,3,2023
2024010516256,-0.21687,51.46069,3,2024
2024010547476,-0.16934,51.46613,2,2024
2022010369340,-0.114561,51.510696,3,2022
2022010406998,-0.156737,51.502275,3,2022
2023010456694,-0.141987,51.51527,3,2023
2024010522125,-0.14077,51.51546,3,2024
2024010534851,-0.12537,51.51134,3,2024
2024302401452,-1.5648,52.85249,2,2024
2023421308670,0.896244,51.89253,3,2023
2024531462981,-2.24481,51.86464,2,2024
2023440214325,-1.018887,50.893856,3,2023
2022461256400,0.259865,51.134896,3,2022
2023041330320,-2.713707,53.773724,2,2023
2023332300546,-1.301745,52.873745,2,2023
2023361301238,0.528235,52.564691,3,2023
2022311270623,-1.126359,52.931089,3,2022
2022430347166,-1.271524,51.779084,2,2022
2023430546360,-1.237149,51.751974,3,2023
2023211281504,-2.053594,52.970882,3,2023
2023451284637,-0.364196,51.370358,3,2023
2023451294513,-0.26743,51.333959,3,2023
2023451361633,-0.350058,51.387192,2,2023
2024451504941,-0.73966,51.31487,3,2024
2023991370345,-2.18612,57.180327,2,2023
2023991349276,-4.423232,55.845352,2,2023
2022622200579,-3.703783,51.475727,3,2022
2023610035823,-3.204604,51.765185,3,2023
2024610018324,-3.10812,51.55252,2,2024
2023170H10463,-1.217642,54.674097,2,2023
2022041232768,-3.031344,53.827913,3,2022
2023041390323,-3.030295,53.856972,2,2023
2022161226695,-0.330954,53.747641,3,2022
2024161394073,-0.26073,53.77906,3,2024
2024122500158,-1.0885,53.96456,3,2024
2024302401412,-1.4527,52.89137,3,2024
2024332401168,-1.14253,52.64072,2,2024
2022311183754,-1.173382,52.951598,3,2022
20225222NS327,-2.967762,51.343183,3,2022
2023501263580,-4.125174,50.369913,3,2023
2022471256462,-0.132285,50.840202,3,2022
2023440427319,-1.094131,50.795634,3,2023
2024440037951,-1.35986,50.9089,3,2024
2023070428916,-2.917793,53.171417,3,2023
2023070484582,-2.880746,53.192291,3,2023
2022501247648,-5.078673,50.412793,2,2022
2024520401265,-2.60926,50.94219,3,2024
2022061171621,-2.241307,53.474824,2,2022
2024052402567,-2.93422,53.39684,3,2024
2022141230487,-1.482439,53.370373,3,2022
2024101437818,-1.50628,54.91809,3,2024
2023201339213,-1.918196,52.406622,3,2023
2023201367656,-1.89878,52.502234,2,2023
2024201434177,-2.14608,52.47256,2,2024
2022201221407,-1.753872,52.482702,3,2022
2023131324591,-1.755566,53.81638,3,2023
2023131350076,-1.778921,53.788472,3,2023
2022131143910,-1.837708,53.685464,3,2022
2022131208080,-1.788534,53.657282,3,2022
2022131175678,-1.341749,53.710893,3,2022
2023481367227,-0.079372,51.518164,3,2023
2023010464845,0.130127,51.551669,3,2023
2022010388809,-0.051296,51.414034,3,2022
2022010402113,-0.056259,51.404844,3,2022
2024010530103,-0.0141,51.3757,3,2024
2023010453877,-0.11263,51.394138,3,2023
2024010533158,-0.24883,51.5299,3,2024
2023010464814,-0.040596,51.656134,3,2023
2022010363559,-0.011453,51.481448,3,2022
2024010492355,-0.00938,51.48009,3,2024
2023010435097,-0.230136,51.492561,3,2023
2023010477029,-0.206186,51.474041,2,2023
2022010374553,-0.126657,51.605364,3,2022
2023010459790,-0.092345,51.586063,3,2023
2024010520405,-0.37936,51.5598,3,2024
2023010427566,-0.446093,51.559627,3,2023
2023010448628,-0.444727,51.44985,3,2023
2022010359418,-0.129738,51.55252,3,2022
2022010365458,-0.10317,51.539639,3,2022
2023010426151,-0.252254,51.41589,3,2023
2022010360984,-0.12536,51.485294,3,2022
2022010386601,-0.126933,51.468719,3,2022
2022010404587,-0.147279,51.453027,2,2022
2022010404919,0.040609,51.607108,3,2022
2024010546450,-0.29828,51.46601,3,2024
2022010354070,-0.073088,51.477172,3,2022
2022010360216,-0.0656,51.473739,3,2022
2023010429308,-0.192129,51.378989,3,2023
2024010492881,-0.22293,51.37546,3,2024
2022011177954,-0.073866,51.509279,2,2022
2023010461230,-0.022552,51.490233,3,2023
2024010530269,-0.04822,51.53103,3,2024
2022010397843,-0.019515,51.584829,3,2022
2023010444129,-0.156135,51.438976,3,2023
2022010354332,-0.182411,51.528034,2,2022
2022010361725,-0.152185,51.515791,3,2022
2022010376036,-0.125131,51.494751,3,2022
2022010391178,-0.176132,51.519565,3,2022
2022010412289,-0.128087,51.507333,3,2022
2023010473630,-0.141689,51.508782,3,2023
2024010495399,-0.20284,51.53283,3,2024
2024010520202,-0.17006,51.50085,2,2024
2024302400916,-1.70686,53.24983,2,2024
2023501366553,-3.527896,50.733552,2,2023
2024421474514,1.15475,51.78688,3,2024
2022440206071,-1.116724,51.263673,3,2022
2023440450396,-1.170544,50.805671,2,2023
2022411138570,-0.061315,51.706898,2,2022
2022461161289,1.300837,51.375341,3,2022
2024461518254,1.09672,51.28878,3,2024
2022041190299,-2.30795,53.795057,2,2022
2022041258778,-2.662135,53.731398,3,2022
2024041513367,-2.21444,53.8309,3,2024
2022311171589,-1.094173,53.386189,3,2022
2023311370007,-1.146517,53.206004,3,2023
2022430217247,-1.26187,51.604664,3,2022
2022451165464,-0.261024,51.371228,3,2022
2022451184586,-0.263662,51.333777,3,2022
2022451204184,-0.805146,51.208906,3,2022
2023451384061,-0.207748,51.317189,3,2023
2023471299741,-0.008691,51.119759,3,2023
2024471416103,-0.16974,51.12417,3,2024
2022221222100,-2.310586,52.114811,3,2022
2023221350086,-2.250072,52.159674,3,2023
2024991500340,-4.27081,55.80137,2,2024
2022991200957,-3.175722,55.929735,2,2022
2023610011823,-3.203322,51.585995,2,2023
20221700M2003,-1.209972,54.567471,2,2022
2022170M11382,-1.227728,54.566632,3,2022
2022072201319,-2.663999,53.448171,3,2022
2024070894338,-2.57352,53.39774,3,2024
2023161287267,-0.553931,53.959715,3,2023
2024161529898,-0.08684,53.56904,1,2024
2022302200356,-1.479278,52.916879,3,2022
2024332401025,-1.06256,52.6345,2,2024
2022311152419,-1.172369,52.94697,3,2022
2022311249633,-1.140243,52.947408,3,2022
2023522324402,-2.574791,51.477356,3,2023
2023522400282,-2.48602,51.462427,3,2023
2024461444391,0.55906,51.37261,2,2024
2024430256161,-0.76263,52.03885,3,2024
2023070161833,-2.480686,53.043741,3,2023
2022221202783,-2.999171,52.925457,3,2022
2024221454192,-2.28089,52.65068,3,2024
2022501212652,-5.043744,50.252125,2,2022
2023552300433,-1.904788,50.75269,3,2023
2024552401046,-1.83834,50.8289,2,2024
2022430314807,-0.701184,51.52176,3,2022
2022520203677,-2.673783,51.056868,3,2022
2023520301776,-2.321487,51.236231,3,2023
2024061526936,-2.40722,53.60222,2,2024
2023061289442,-2.302193,53.593934,3,2023
2022061243808,-2.249055,53.516685,3,2022
2024061512849,-2.23422,53.47121,3,2024
2023061370680,-2.167878,53.605389,2,2023
2023061297732,-2.266154,53.475248,3,2023
2022061230251,-2.163316,53.429573,3,2022
2022061261068,-2.191198,53.42484,2,2022
2022052203128,-2.914023,53.457279,1,2022
2024052402773,-2.91653,53.41225,3,2024
2024052400256,-2.96775,53.48122,3,2024
2024052400908,-3.00515,53.3519,3,2024
2022201236686,-1.841191,52.548253,3,2022
2022201226572,-2.173,52.586367,2,2022
2024131519623,-1.77192,53.79826,3,2024
2022131165676,-1.636279,53.677194,1,2022
2022131147221,-1.435268,53.906924,2,2022
2023131276273,-1.547286,53.796666,3,2023
2023131312413,-1.536635,53.774003,3,2023
2024131468307,-1.54101,53.82876,2,2024
2024131526761,-1.62128,53.85952,3,2024
2023481367223,-0.10048,51.511422,3,2023
2024010503662,0.06877,51.53628,3,2024
2022010370654,-0.153466,51.609845,3,2022
2024010540922,-0.04153,51.63101,3,2024
2022010412802,-0.098553,51.568763,2,2022
2023010478469,-0.084821,51.541841,3,2023
2023010474067,-0.237535,51.509506,3,2023
2024010503637,-0.21433,51.47491,3,2024
2024010540523,-0.2024,51.48528,3,2024
2024010541847,-0.36118,51.58611,2,2024
2022010377155,0.166532,51.590444,3,2022
2023010480720,0.164522,51.582487,3,2023
2022010385650,-0.260045,51.492451,3,2022
2024010518281,-0.4121,51.44321,2,2024
2022010398249,-0.101515,51.477519,3,2022
2022010407681,-0.051726,51.469849,3,2022
2022010362268,-0.165641,51.405349,3,2022
2022010405846,0.003803,51.520631,3,2022
2023010486386,-0.374797,51.42072,2,2023
2024010543294,-0.3726,51.45696,3,2024
2022010422907,-0.070682,51.477528,3,2022
2022010356729,-0.081251,51.473772,2,2022
2023010446994,-0.140254,51.369428,3,2023
2022010398196,-0.030414,51.568457,3,2022
2022010395719,-0.160328,51.515442,3,2022
2023351374231,0.329679,52.337728,3,2023
2024351537285,-0.17536,52.33599,3,2024
2024302500174,-2.00032,53.36959,3,2024
2022501237529,-4.233525,51.042264,3,2022
2022471186260,0.698876,50.969669,3,2022
2022421134643,0.115011,51.649576,1,2022
2023421278536,0.630256,51.598475,3,2023
2023421361200,0.457863,51.569019,3,2023
2024421424780,0.50054,51.56309,3,2024
2024421526383,0.09142,51.76668,2,2024
2024531462536,-2.20662,51.87441,2,2024
2024531476813,-2.09687,51.8942,3,2024
2024440506212,-0.93706,50.84792,2,2024
2024440563859,-1.37557,51.13443,2,2024
2023411348430,-0.406724,51.657796,3,2023
2022041227865,-3.021786,53.91643,3,2022
2023041306812,-2.647461,53.714625,3,2023
2023311313753,-1.028097,53.131331,3,2023
2024311457927,-1.09788,52.96635,3,2024
2022430499233,-1.266506,51.781031,3,2022
2023451322189,-0.576087,51.240604,3,2023
2023231354951,-1.423772,52.476467,2,2023
2023221269947,-2.224145,52.198646,3,2023
2023610042623,-2.676154,51.641144,2,2023
2023070422949,-2.62796,53.384375,3,2023
2024070232946,-2.59689,53.37184,3,2024
2022041244995,-3.03109,53.81632,3,2022
2024161443389,-0.37193,53.73548,3,2024
2023161332648,-0.107492,53.558981,3,2023
2023122300897,-1.085198,53.950904,2,2023
2023302300423,-1.483561,52.886909,3,2023
2023311306855,-1.179367,52.955433,3,2023
2023522301565,-2.617273,51.492596,3,2023
2023522400800,-2.584785,51.488654,3,2023
2024522403022,-2.59731,51.4357,3,2024
2024522500425,-2.5952,51.4534,3,2024
2024522500315,-2.59457,51.4607,3,2024
2022501247467,-4.132549,50.372233,3,2022
2022549009322,-1.775697,51.569113,3,2022
2022430525290,-0.660987,52.172878,3,2022
2022471234504,-0.103873,50.816846,3,2022
2022111151580,-1.418357,54.787614,2,2022
2023070361916,-2.894698,53.279318,3,2023
2022221267797,-3.043579,52.849589,3,2022
2022501218216,-4.836067,50.515978,3,2022
2023501263816,-5.480411,50.212559,3,2023
2023552300501,-1.893414,50.767473,3,2023
2024552500120,-1.987,50.73532,3,2024
202234WNC2552,-0.992057,52.08744,2,2022
2024122401089,-2.01203,53.96093,3,2024
2022351245714,-0.294588,52.219527,3,2022
2023501288043,-3.414724,50.621386,3,2023
2022501196387,-3.532418,50.722745,3,2022
2024501412622,-3.48704,50.71967,3,2024
2024471443801,0.26483,50.75682,2,2024
2022471144671,-0.013727,50.919437,2,2022
2023471382995,-0.007321,50.792519,2,2023
2024421503834,0.52475,51.61559,3,2024
2022440035374,-1.070704,51.283486,3,2022
2023440151861,-1.383077,51.236902,3,2023
2022440399666,-0.899546,51.059092,3,2022
2024440396790,-1.48449,50.99165,2,2024
2024411540825,-0.44698,51.76084,2,2024
2023461343597,0.918247,51.094696,3,2023
2023461380957,0.943311,50.987301,3,2023
2024461528257,0.8917,51.31785,2,2024
2023041308107,-2.791277,54.0275,3,2023
2023041347789,-2.212458,53.836168,3,2023
2022320563676,-0.511348,53.242275,3,2022
2024361394878,1.29919,52.61457,3,2024
2023311260656,-1.121142,53.169234,3,2023
2024430309020,-1.19183,51.71714,3,2024
2023430568840,-0.904513,51.537583,3,2023
2024430323592,-1.00302,51.7419,2,2024
2024451514269,-0.58736,51.23754,3,2024
2023451320506,-0.466377,51.435523,3,2023
2023471369341,-0.037664,51.057485,3,2023
2022052203192,-2.891862,53.414551,3,2022
2024052401580,-3.00616,53.62766,3,2024
2023141375094,-1.501054,53.377436,2,2023
2022101210263,-1.584269,55.056646,3,2022
2022201143322,-1.892276,52.493418,2,2022
2022201273392,-1.979152,52.573457,3,2022
2023131318059,-1.901283,53.868601,2,2023
2024131500661,-1.71267,53.8018,3,2024
2022131209755,-1.503096,53.699905,2,2022
2023101298437,-1.613762,54.952431,3,2023
2022010394469,-0.199153,51.589656,3,2022
2023010443974,-0.149587,51.645214,3,2023
2022010363466,-0.285552,51.532878,3,2022
2022010384021,-0.191299,51.538045,3,2022
2022010376945,-0.092231,51.413871,3,2022
2023010421729,-0.099055,51.364782,3,2023
2023010473662,-0.122121,51.409489,3,2023
2024010516363,-0.38544,51.50801,3,2024
2024010545826,-0.34993,51.53511,3,2024
2023010421167,-0.055606,51.563446,3,2023
2024010548542,-0.07617,51.5432,3,2024
2024010500444,-0.41104,51.50496,2,2024
2024010527888,-0.47141,51.54767,2,2024
2024010530927,-0.47594,51.49438,2,2024
2023010485240,-0.204112,51.49935,3,2023
2022010391176,-0.280045,51.379315,3,2022
2022010373360,-0.111664,51.503734,3,2022
2023010477314,-0.111007,51.462124,3,2023
2022010394556,-0.028341,51.477588,3,2022
2023010448055,-0.031742,51.475856,2,2023
2023010485000,-0.035526,51.428312,3,2023
2024010523719,-0.04242,51.48539,3,2024
2023010420849,-0.100494,51.500694,3,2023
2022010353803,-0.051704,51.52072,3,2022
2022010362260,-0.051243,51.519355,3,2022
2022010354492,-0.211787,51.442743,3,2022
2022010409535,-0.128565,51.512206,3,2022
2024010513582,-0.13093,51.51632,3,2024
2023991316088,-4.943896,56.899053,3,2023
2024991421233,-3.02984,56.47197,3,2024
202263B094522,-4.299655,52.202067,3,2022
2023631311516,-4.082685,52.417745,3,2023
2023631361224,-4.023274,51.849385,1,2023
2023622300344,-3.137954,51.482683,3,2023
202263D081422,-3.509888,52.300181,2,2022
202417M217724,-1.18223,54.5649,2,2024
2022161251050,-0.365715,53.781955,3,2022
2023161327827,-0.416859,53.753076,3,2023
2024161479040,-0.35839,53.75107,2,2024
2022161182472,-0.084239,53.553999,2,2022
2023311380065,-1.155051,52.948197,3,2023
2023221339234,-2.504359,52.694393,2,2023
2023522401136,-2.581664,51.457298,3,2023
2023522400389,-2.552063,51.457755,3,2023
2023501285111,-4.160489,50.390093,2,2023
2023501349269,-4.148983,50.374908,3,2023
2022542087422,-1.837844,51.567723,3,2022
2024401430124,-0.41579,51.87754,3,2024
2024430442896,-0.76744,51.4187,3,2024
2024440167187,-1.37669,50.93529,3,2024
2022070893621,-2.037104,53.359731,3,2022
2023070509815,-2.350406,53.268543,3,2023
2022070006765,-2.92865,53.208584,3,2022
2024501527853,-5.05284,50.26116,3,2024
2022552200944,-2.160962,50.849989,3,2022
2022552201145,-2.453949,50.648572,3,2022
2023031391838,-2.735672,54.945137,3,2023
2023052300678,-2.94695,53.471701,2,2023
2024052401585,-2.99946,53.36081,3,2024
2022101141644,-1.678236,55.000776,2,2022
2023101263441,-1.574151,54.977442,3,2023
2023201391501,-1.865482,52.474772,3,2023
2024201425001,-1.89617,52.47246,3,2024
2024201521698,-1.81254,52.49574,2,2024
2022131197921,-1.751759,53.792311,2,2022
2023131289880,-1.762383,53.795326,3,2023
2024131494076,-1.73513,53.80975,3,2024
2023131314772,-1.799449,53.688175,2,2023
2023131392536,-1.549654,53.846289,3,2023
2024131407009,-1.54487,53.77725,2,2024
2024131448758,-1.54481,53.79996,3,2024
2022131234058,-1.355511,53.713548,2,2022
2022101140625,-1.608709,54.953439,3,2022
2022010388437,-0.223609,51.589975,3,2022
2023010450135,0.131874,51.45848,2,2023
2024010535571,0.10047,51.42496,3,2024
2024010516839,-0.20473,51.53457,3,2024
2024010514793,0.01494,51.4057,3,2024
2022010372135,-0.137351,51.542705,2,2022
2022010403707,-0.127727,51.51436,3,2022
2024010512366,-0.12637,51.54503,3,2024
2023010486552,-0.369609,51.546998,2,2023
2024010530747,-0.06681,51.6449,3,2024
2022010376979,-0.042203,51.548655,2,2022
2022010396948,-0.08034,51.524277,3,2022
2022010410696,-0.100321,51.585185,3,2022
2024010515256,-0.10565,51.52959,3,2024
2024010487451,-0.17348,51.48219,3,2024
2023010453203,-0.021301,51.432254,2,2023
2023010458224,-0.01798,51.447836,2,2023
2022010373934,0.035973,51.53379,3,2022
2024010541982,0.04938,51.54531,3,2024
2022010355145,-0.078574,51.500139,3,2022
2023010449937,-0.06129,51.466033,3,2023
2023010436092,0.005433,51.510819,3,2023
2022010390494,-0.017275,51.608765,3,2022
2023010419678,0.001447,51.62396,3,2023
2022010412582,-0.146519,51.477124,2,2022
2024010510683,-0.21829,51.45784,3,2024
2022010408817,-0.174508,51.523065,3,2022
2022010414346,-0.142091,51.515209,3,2022
2023010449915,-0.173734,51.522594,3,2023
2023010472825,-0.124228,51.514277,3,2023
2024010525095,-0.16477,51.50166,3,2024
2023421359535,0.054492,51.634077,3,2023
2024421406970,0.60156,51.52262,2,2024
2024421493123,0.25599,51.63376,2,2024
2022531234366,-2.402136,51.931331,2,2022
2024531473041,-1.96488,51.71479,3,2024
2023440501931,-0.780777,51.297363,3,2023
2023461327810,1.101472,51.26352,3,2023
2022041133143,-3.034065,53.751443,3,2022
2022041201325,-2.798251,54.055263,2,2022
2022332201001,-1.183202,52.595294,2,2022
2022361205354,1.726523,52.577811,3,2022
2022361241318,1.285407,52.628173,3,2022
2022361246381,1.293289,52.626461,2,2022
2023311327653,-1.296773,53.012063,3,2023
2022451157462,-0.530504,51.268862,3,2022
2022231201586,-1.629684,52.211585,3,2022
2022991235096,-3.160784,55.957417,3,2022
2023991352601,-3.102939,55.944192,2,2023
2023991328783,-3.028058,56.471994,2,2023
2023991392828,-2.984707,56.459695,3,2023
2024991513177,-2.97928,56.47774,3,2024
2024991443777,-4.25411,55.86437,3,2024
202260B178035,-3.752299,53.30902,2,2022
2022622200219,-3.163101,51.474254,3,2022
2022170S30862,-1.321343,54.522115,2,2022
2022070409051,-2.568469,53.408116,3,2022
2024041500779,-3.04843,53.81122,2,2024
2022161234731,-0.587084,53.477199,3,2022
2024161402407,-0.65605,53.59828,3,2024
2024122500505,-1.05171,53.9486,3,2024
2024311462677,-1.18741,52.94703,3,2024
2022221140271,-2.508294,52.696867,3,2022
2023221374335,-2.542615,52.712905,3,2023
2024522500430,-2.55329,51.45947,2,2024
2023501264778,-4.151535,50.38032,3,2023
2023351305825,-0.246076,52.565677,2,2023
2024351465324,-0.24825,52.58849,3,2024
2023461377974,0.58868,51.347976,3,2023
2022440435845,-1.35215,50.893383,3,2022
2022221185849,-3.037239,52.895672,2,2022
202454F171924,-1.81058,51.31121,3,2024
2023401278454,-0.518782,51.889802,2,2023
202234NNC3932,-0.475893,52.490639,3,2022
2024340NN4202,-0.68587,52.48819,3,2024
2024031488681,-3.13043,54.5816,3,2024
2024031401850,-2.73239,54.32445,2,2024
2023122400168,-1.536332,53.995446,3,2023
2024122400493,-0.42209,54.28375,3,2024
2023061349615,-2.215514,53.465921,3,2023
2024061483986,-2.23338,53.5179,2,2024
2022061183550,-2.044998,53.54889,2,2022
2023061279083,-2.352256,53.491357,3,2023
2023061322190,-2.235126,53.392376,2,2023
2023052301083,-2.929753,53.410029,3,2023
2023141392115,-1.071552,53.471527,2,2023
2024141467520,-1.46391,53.3597,3,2024
2023101381629,-1.466251,54.977637,3,2023
2024101488331,-1.48724,54.98338,3,2024
2022101181440,-1.368557,54.9347,2,2022
2022201276117,-1.864465,52.451155,3,2022
2023201357320,-2.002526,52.5997,3,2023
2022131168014,-1.846939,53.770584,3,2022
2022101204488,-1.574415,54.945057,2,2022
2024010492640,-0.17695,51.6491,2,2024
2023010479447,0.151859,51.491622,3,2023
2024010521592,-0.28676,51.55366,3,2024
2022010410948,-0.073086,51.398567,3,2022
2024010496890,-0.10659,51.36244,3,2024
2024010512106,-0.11346,51.3195,2,2024
2022010413926,-0.40945,51.53439,3,2022
2023010478651,-0.385697,51.50235,3,2023
2023010450040,-0.077215,51.530701,3,2023
2023010458980,-0.057695,51.540154,2,2023
2024010510700,-0.06356,51.57003,3,2024
2024010531566,-0.1447,51.57663,3,2024
2023010421232,-0.323847,51.599965,2,2023
2024010489698,-0.45121,51.53202,2,2024
2024010504922,-0.47786,51.51839,3,2024
2023010462563,-0.397424,51.474886,2,2023
2024010496872,-0.28395,51.49991,3,2024
2022010388979,-0.127212,51.570474,3,2022
2022010375325,-0.15514,51.490083,3,2022
2022010383022,-0.112962,51.504411,2,2022
2023010422107,-0.026577,51.468745,3,2023
2022010383814,-0.000976,51.546458,2,2022
2024010491589,-0.35823,51.44916,2,2024
2023010457414,-0.103585,51.493217,3,2023
2024010488424,-0.10838,51.48589,3,2024
2024010525214,-0.05688,51.48795,3,2024
2023010474031,-0.133579,51.383413,3,2023
2022010371832,-0.046293,51.521844,3,2022
2022010402452,-0.041639,51.533223,3,2022
2022010368399,-0.147775,51.451784,2,2022
2022010372708,-0.183698,51.510546,2,2022
2022351190027,0.223227,52.215124,3,2022
2024471489005,0.46058,50.84013,3,2024
2022421154830,0.818373,51.770473,2,2022
2022421198727,1.052466,51.945087,3,2022
2023421389164,1.131599,51.79867,2,2023
2022531230996,-2.161164,52.001856,3,2022
2023440271304,-1.511282,50.916441,3,2023
2024440294111,-1.03082,50.89522,3,2024
2022411217618,-0.462096,51.732924,3,2022
2024411524911,-0.21477,51.97488,3,2024
2023461315202,0.260156,51.143497,3,2023
2023461328306,1.319271,51.142791,2,2023
2024332400333,-1.38341,52.55169,2,2024
2024451491583,-0.1736,51.16984,2,2024
2022991208925,-3.92127,56.094007,2,2022
2023991321764,-2.005746,57.424393,2,2023
2023991391556,-4.005963,55.796194,2,2023
2024991441324,-3.97545,55.86307,3,2024
202460Q024368,-3.28607,53.30908,2,2024
2024622400092,-3.10068,51.52357,3,2024
2023622301006,-3.379367,51.684766,3,2023
2023610002323,-3.025484,51.644403,3,2023
2023161372780,-0.073823,53.560304,3,2023
2023302300259,-1.488066,52.924639,3,2023
2022221139295,-2.433048,52.678629,3,2022
2023501322517,-3.512308,50.387801,3,2023
2023421330333,0.325919,51.48043,3,2023
2023440448843,-1.092472,50.849757,3,2023
2023440506335,-1.062107,50.831037,3,2023
2023440165477,-1.391977,50.898723,3,2023
2024440143496,-1.3556,50.89467,3,2024
2024070654495,-2.49865,53.08441,3,2024
2022552201308,-2.428906,50.709853,2,2022
2024552401510,-2.47125,50.63019,3,2024
2023340WN2942,-1.079197,52.229469,2,2023
2024520403088,-3.00149,51.12882,3,2024
2022061236186,-2.448469,53.571966,3,2022
2024061509705,-2.50937,53.55689,1,2024
2023061325009,-2.214049,53.453331,2,2023
2023061337652,-2.237356,53.458042,3,2023
2023052301261,-2.836943,53.40365,3,2023
2023052302033,-2.99906,53.412552,3,2023
2024101496620,-1.602,55.00686,3,2024
2024101449040,-1.38403,54.92934,3,2024
2022201160629,-1.847338,52.53181,3,2022
2022201221285,-1.893044,52.486326,3,2022
2022201206211,-1.901329,52.508574,3,2022
2024201416694,-1.82974,52.48782,3,2024
2022201274813,-1.974344,52.594222,3,2022
2022131150405,-1.757295,53.790444,3,2022
2024131535293,-1.91937,53.88152,3,2024
2024131508628,-1.6378,53.70812,2,2024
